Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Finish,View,Amenities,Amenities_Count,Is_Installments
Apartment,New Cairo,7113000.0,,,3.0,,Ground/Basement,1,Garden,Garden,1,1
Apartment,New Cairo,6900000.0,,,3.0,3.0,Not Mentioned,1,Garden,Garden,1,1
Apartment,Maadi,7000000.0,,,,,Not Mentioned,1,Nile View,,0,1
Studio,Other,1900000.0,38000.0,50.0,,,First Floor,1,Other,,0,0
Apartment,Heliopolis,5500000.0,28947.36842105263,190.0,,3.0,Not Mentioned,1,Other,,0,0
Apartment,Sheikh Zayed,18176000.0,,,3.0,4.0,First Floor,1,Garden,Garden,1,1
Apartment,New Cairo,5899000.0,,,,,Last Floor/Roof,1,Other,,0,1
Commercial,New Cairo,6100000.0,74390.24390243902,82.0,,,Not Mentioned,1,Pool,"Security, Pool",2,0
Building,Sheikh Zayed,6400000.0,,,3.0,3.0,First Floor,1,Pool,"Security, Pool, Parking",3,1
Apartment,Heliopolis,6800000.0,52307.692307692305,130.0,2.0,,Not Mentioned,1,Garden,Garden,1,1
Apartment,Shorouk,6000000.0,25000.0,240.0,3.0,2.0,Not Mentioned,1,Garden,Garden,1,1
Apartment,Rehab,4300000.0,47777.77777777778,90.0,2.0,1.0,First Floor,1,Other,,0,0
Apartment,New Cairo,6800000.0,46896.55172413793,145.0,3.0,2.0,Not Mentioned,1,Club,,0,0
Apartment,Rehab,7000000.0,48275.862068965514,145.0,3.0,2.0,Not Mentioned,1,Other,Elevator,1,0
Villa,Sheikh Zayed,6715000.0,,,3.0,2.0,Ground/Basement,1,Garden,"Security, Garden",2,1
Apartment,New Cairo,15582000.0,82444.44444444444,189.0,3.0,3.0,Not Mentioned,1,Lake,,0,0
Apartment,Madinaty,6000000.0,60606.06060606061,99.0,2.0,,Not Mentioned,1,Garden,"Security, Garden, Balcony",3,0
Apartment,Shorouk,9400000.0,39166.666666666664,240.0,3.0,3.0,Not Mentioned,1,Garden,Garden,1,0
Apartment,Madinaty,5900000.0,59000.0,100.0,2.0,2.0,Not Mentioned,1,Main Street,,0,1
Apartment,Rehab,7500000.0,48387.096774193546,155.0,3.0,3.0,Not Mentioned,1,Other,,0,0
Land,New Capital,8700000.0,56493.506493506495,154.0,3.0,2.0,Not Mentioned,1,Garden,,0,1
Land,Shorouk,3200000.0,,,,2.0,Not Mentioned,1,Club,"Balcony, Electricity Meter",2,1
Apartment,New Cairo,6250000.0,,,3.0,3.0,Not Mentioned,1,Garden,,0,0
Villa,New Cairo,6450000.0,,,3.0,3.0,Not Mentioned,1,Garden,Garden,1,1
Apartment,Other,4400000.0,36666.666666666664,120.0,,,Not Mentioned,1,Back,Elevator,1,0
Villa,Sheikh Zayed,9000000.0,60000.0,150.0,,,First Floor,1,Other,,0,0
Apartment,New Cairo,20000000.0,125000.0,160.0,3.0,4.0,Not Mentioned,1,Pool,Pool,1,1
Apartment,New Cairo,22500000.0,,,3.0,3.0,Not Mentioned,1,Pool,Pool,1,0
Building,New Cairo,5000000.0,,,3.0,3.0,Not Mentioned,1,Garden,Elevator,1,0
Penthouse,New Cairo,10200000.0,,,4.0,4.0,First Floor,1,Other,,0,1
Commercial,Other,17000000.0,,,,,Not Mentioned,1,Garden,"Parking, Electricity Meter",2,0
Studio,New Cairo,7395000.0,,,,,Not Mentioned,1,Other,,0,1
Commercial,New Cairo,19617000.0,,,,,First Floor,0,Other,,0,1
Land,Madinaty,5400000.0,,,3.0,,Not Mentioned,1,Garden,,0,0
Studio,Madinaty,3000000.0,,,1.0,1.0,Not Mentioned,1,Garden,Security,1,1
Land,New Cairo,6684000.0,45469.38775510204,147.0,3.0,2.0,Typical Floor,1,Other,,0,0
Penthouse,New Cairo,9750000.0,58035.71428571428,168.0,3.0,3.0,Last Floor/Roof,1,Garden,,0,0
Land,New Cairo,52000000.0,,,4.0,4.0,Not Mentioned,1,Garden,Security,1,1
Land,New Capital,3552320.0,,,2.0,2.0,Not Mentioned,1,Garden,"Security, Parking",2,0
Duplex,Heliopolis,5750000.0,,,,4.0,Not Mentioned,1,Other,"Elevator, Natural Gas",2,0
Duplex,Heliopolis,5000000.0,20661.15702479339,242.0,,3.0,Not Mentioned,1,Garden,Garden,1,1
Land,Heliopolis,4500000.0,,,2.0,2.0,Not Mentioned,1,Garden,Garden,1,1
Land,New Cairo,10980334.0,,,3.0,4.0,Not Mentioned,1,Garden,,0,1
Land,Other,2100000.0,16153.846153846154,130.0,2.0,,Last Floor/Roof,1,Main Street,"Elevator, Balcony, Electricity Meter, Natural Gas",4,0
Duplex,New Cairo,10800000.0,,,3.0,4.0,Not Mentioned,1,Garden,,0,0
Land,New Cairo,13500000.0,67500.0,200.0,,3.0,Not Mentioned,1,Garden,Security,1,0
Apartment,New Capital,7008220.0,46721.46666666667,150.0,3.0,3.0,Not Mentioned,1,Other,"Electricity Meter, Natural Gas",2,1
Commercial,New Capital,3000000.0,,,,,Not Mentioned,1,Other,Security,1,1
Land,New Cairo,4200000.0,26582.278481012658,158.0,3.0,2.0,First Floor,1,Pool,Pool,1,1
Apartment,New Cairo,11500000.0,,,2.0,2.0,Not Mentioned,1,Other,,0,0
Duplex,New Cairo,7500000.0,35885.167464114835,209.0,,4.0,First Floor,1,Other,,0,1
Land,Other,6830000.0,,,,,Not Mentioned,1,Garden,Elevator,1,0
Apartment,Madinaty,5100000.0,38636.36363636364,132.0,3.0,2.0,First Floor,1,Other,,0,1
Duplex,Madinaty,7600000.0,38000.0,200.0,4.0,4.0,Not Mentioned,1,Other,,0,1
Office,Other,9000000.0,,,2.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Shop,New Cairo,10900000.0,,,3.0,3.0,Not Mentioned,1,Garden,"Security, Parking",2,1
Penthouse,New Cairo,9800000.0,58333.333333333336,168.0,3.0,3.0,Last Floor/Roof,1,Other,,0,0
Apartment,New Cairo,12000000.0,68571.42857142857,175.0,,,Not Mentioned,1,Other,,0,1
Building,New Cairo,13000000.0,83333.33333333333,156.0,3.0,,Not Mentioned,1,Garden,"Parking, Natural Gas",2,0
Land,Other,3900000.0,39000.0,100.0,,,Not Mentioned,1,Garden,Elevator,1,1
Apartment,Other,13800000.0,86250.0,160.0,,2.0,Not Mentioned,1,Other,,0,1
Apartment,New Cairo,6700000.0,40361.44578313253,166.0,2.0,2.0,Not Mentioned,1,Garden,"Balcony, Parking, Electricity Meter, Natural Gas",4,0
Commercial,New Cairo,9000000.0,,,,3.0,Ground/Basement,1,Pool,"Pool, Parking",2,1
Studio,New Cairo,4500000.0,,,2.0,2.0,Not Mentioned,1,Pool,"Garden, Pool",2,0
Duplex,New Cairo,15400000.0,,,3.0,,Not Mentioned,1,Garden,,0,0
Land,Maadi,2950000.0,,,2.0,2.0,Not Mentioned,1,Other,"Elevator, Electricity Meter, Natural Gas",3,0
Penthouse,New Cairo,20500000.0,71929.82456140351,285.0,4.0,4.0,Last Floor/Roof,1,Lake,,0,0
Shop,New Cairo,9800000.0,,,2.0,2.0,Not Mentioned,1,Garden,"Security, Parking",2,1
Duplex,New Cairo,13790000.0,,,3.0,3.0,Not Mentioned,0,Garden,Garden,1,1
Office,Madinaty,5800000.0,75324.67532467532,77.0,2.0,1.0,Not Mentioned,1,Other,,0,0
Apartment,New Capital,5500000.0,36912.75167785235,149.0,,,Ground/Basement,1,Garden,"Garden, Parking",2,0
Apartment,Other,6500000.0,,,3.0,2.0,Not Mentioned,1,Garden,Garden,1,1
Apartment,Other,8000000.0,48192.77108433735,166.0,,3.0,Last Floor/Roof,1,Other,,0,0
Office,Madinaty,5750000.0,,,3.0,2.0,First Floor,1,Garden,Garden,1,0
Office,Madinaty,13500000.0,,,3.0,3.0,First Floor,1,Garden,"Elevator, Garden",2,0
Villa,Madinaty,7000000.0,,,,2.0,Not Mentioned,1,Garden,,0,1
Building,New Cairo,7800000.0,,,,3.0,First Floor,1,Other,Elevator,1,0
Shop,New Cairo,11400000.0,,,3.0,3.0,Not Mentioned,1,Garden,"Security, Parking",2,1
Land,Madinaty,4191980.0,33806.290322580644,124.0,3.0,2.0,Not Mentioned,1,Garden,,0,1
Shop,New Cairo,11000000.0,,,3.0,3.0,Not Mentioned,1,Garden,"Security, Parking",2,1
Apartment,Madinaty,5100000.0,,,,,Not Mentioned,1,Garden,Garden,1,1
Apartment,New Cairo,6500000.0,,,1.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Shop,New Cairo,10000000.0,,,2.0,2.0,Ground/Basement,1,Garden,"Security, Garden, Parking",3,1
Apartment,Other,5640000.0,47000.0,120.0,2.0,2.0,Not Mentioned,1,Other,,0,1
Building,Sheikh Zayed,8000000.0,,,3.0,3.0,First Floor,1,Pool,"Security, Garden, Pool, Parking",4,1
Villa,New Cairo,6350000.0,,,,2.0,Last Floor/Roof,1,Garden,"Elevator, Garden",2,0
Apartment,Madinaty,3200000.0,48484.84848484849,66.0,,,First Floor,1,Other,,0,1
Land,Heliopolis,4550000.0,,,2.0,1.0,Not Mentioned,1,Garden,,0,1
Land,New Cairo,6060000.0,36506.02409638554,166.0,3.0,2.0,First Floor,1,Garden,,0,1
Apartment,Other,2400000.0,15000.0,160.0,3.0,2.0,Not Mentioned,1,Other,,0,0
Apartment,Maadi,14000000.0,,,6.0,,Not Mentioned,1,Garden,"Elevator, Parking, Natural Gas",3,0
Apartment,Rehab,10500000.0,,,,,Not Mentioned,1,Garden,Garden,1,0
Office,Shorouk,3075000.0,25625.0,120.0,3.0,,Ground/Basement,1,Garden,"Elevator, Security, Garden, Electricity Meter, Natural Gas",5,0
Duplex,Other,18657000.0,,,,,Not Mentioned,1,Garden,Garden,1,1
Commercial,Other,1700000.0,12142.857142857143,140.0,,,Not Mentioned,1,Club,,0,1
Apartment,New Cairo,17470000.0,127518.24817518248,137.0,2.0,3.0,Not Mentioned,1,Other,,0,1
Apartment,Madinaty,6965000.0,41706.5868263473,167.0,3.0,3.0,Not Mentioned,1,Garden,Garden,1,1
Apartment,Madinaty,5100000.0,68918.91891891892,74.0,,,Ground/Basement,1,Garden,Garden,1,0
Apartment,Madinaty,4800000.0,43243.24324324324,111.0,2.0,2.0,Ground/Basement,1,Main Street,,0,0
Apartment,Rehab,5700000.0,,,2.0,1.0,First Floor,1,Other,,0,0
Villa,Shorouk,5000000.0,20408.163265306124,245.0,,,Not Mentioned,1,Other,,0,0
Land,Sheikh Zayed,11913000.0,,,2.0,2.0,Not Mentioned,1,Garden,Garden,1,1
Apartment,Rehab,4600000.0,,,,,Not Mentioned,1,Other,Elevator,1,0
Apartment,Shorouk,7000000.0,29166.666666666668,240.0,3.0,3.0,Not Mentioned,1,Garden,Garden,1,0
Apartment,New Cairo,7450000.0,54779.41176470588,136.0,2.0,3.0,Not Mentioned,1,Garden,,0,0
Apartment,Rehab,8000000.0,58823.529411764706,136.0,3.0,,Ground/Basement,1,Garden,Garden,1,0
Villa,New Cairo,7000000.0,,,,,Ground/Basement,1,Garden,Garden,1,0
Apartment,Other,10000000.0,,,2.0,,Not Mentioned,1,Pool,"Garden, Pool",2,1
Land,New Capital,11716000.0,77589.40397350994,151.0,2.0,2.0,First Floor,1,Garden,"Security, Garden",2,1
Roof,Shorouk,3200000.0,,,,3.0,Last Floor/Roof,1,Garden,"Elevator, Garden, Balcony, Electricity Meter",4,0
Apartment,Other,9400000.0,42727.27272727273,220.0,3.0,3.0,Ground/Basement,1,Garden,Garden,1,1
Apartment,Other,4597600.0,46914.28571428572,98.0,2.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Villa,Shorouk,4700000.0,,,,2.0,Ground/Basement,1,Garden,Garden,1,0
Duplex,New Cairo,24738850.0,78040.53627760253,317.0,3.0,3.0,Not Mentioned,1,Garden,Garden,1,0
Office,Madinaty,9290000.0,80086.20689655172,116.0,3.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Apartment,Madinaty,9340000.0,74720.0,125.0,,,Ground/Basement,1,Garden,Garden,1,1
Apartment,New Capital,10913000.0,80837.03703703704,135.0,2.0,2.0,Not Mentioned,1,Other,,0,1
Commercial,Nasr City,3500000.0,546.875,6400.0,,1.0,First Floor,1,Other,,0,0
Duplex,New Cairo,12000000.0,54298.642533936654,221.0,,3.0,Typical Floor,1,Pool,Pool,1,0
Apartment,New Cairo,8900000.0,70634.92063492064,126.0,2.0,2.0,Not Mentioned,1,Garden,,0,0
Land,Other,9000000.0,,,3.0,2.0,Not Mentioned,1,Garden,,0,1
Apartment,New Cairo,11800000.0,76129.03225806452,155.0,3.0,2.0,Not Mentioned,1,Other,,0,0
Apartment,New Cairo,6960000.0,,,3.0,,Not Mentioned,1,Other,,0,0
Building,New Cairo,6000000.0,30000.0,200.0,,,Not Mentioned,1,Plaza,"Elevator, Balcony, Natural Gas",3,0
Apartment,Madinaty,4900000.0,,,2.0,2.0,Ground/Basement,1,Garden,Garden,1,0
Land,Other,2700000.0,,,3.0,,First Floor,1,Other,"Elevator, Balcony",2,0
Land,Other,8650000.0,,,,,First Floor,1,Main Street,Elevator,1,0
Apartment,Madinaty,7500000.0,,,3.0,2.0,Not Mentioned,1,Other,,0,1
Apartment,New Cairo,4500000.0,69230.76923076923,65.0,,1.0,Not Mentioned,1,Other,,0,0
Medical,Rehab,7600000.0,55882.35294117647,136.0,3.0,2.0,Ground/Basement,1,Club,Natural Gas,1,0
Commercial,Madinaty,5980000.0,37375.0,160.0,,,Ground/Basement,1,Pool,"Security, Pool, Parking",3,0
Apartment,New Cairo,4950000.0,27500.0,180.0,3.0,3.0,Not Mentioned,1,Club,,0,1
Apartment,New Cairo,2900000.0,,,3.0,3.0,Not Mentioned,1,Other,,0,1
Apartment,Rehab,5300000.0,,,2.0,2.0,Not Mentioned,1,Other,,0,0
Commercial,Other,4675000.0,,,3.0,2.0,Ground/Basement,1,Pool,"Pool, Parking",2,1
Commercial,New Cairo,7500000.0,,,3.0,,Not Mentioned,0,Other,,0,1
Land,Other,6250000.0,31250.0,200.0,3.0,2.0,First Floor,1,Other,"Elevator, Security, Electricity Meter, Natural Gas",4,0
Apartment,New Cairo,18144000.0,137454.54545454544,132.0,2.0,3.0,Not Mentioned,1,Other,,0,0
Apartment,New Cairo,25650000.0,126354.67980295567,203.0,3.0,3.0,Ground/Basement,1,Garden,"Garden, Parking",2,0
Roof,New Cairo,11578620.0,,,2.0,2.0,Last Floor/Roof,1,Club,,0,1
Studio,New Capital,2700000.0,,,,,Not Mentioned,1,Pool,"Security, Pool",2,0
Apartment,New Cairo,17000000.0,82926.82926829268,205.0,3.0,3.0,Not Mentioned,1,Other,,0,1
Apartment,New Cairo,3612199.0,48813.5,74.0,,,Not Mentioned,1,Garden,Garden,1,1
Studio,New Cairo,10000000.0,116279.06976744186,86.0,,,Ground/Basement,1,Pool,"Elevator, Security, Pool",3,0
Land,New Capital,7837000.0,82494.73684210527,95.0,1.0,1.0,Not Mentioned,1,Garden,Garden,1,1
Apartment,Other,14500000.0,,,2.0,,Not Mentioned,1,Club,,0,1
Duplex,Other,8800000.0,20000.0,440.0,4.0,4.0,Typical Floor,1,Garden,Garden,1,1
Commercial,New Cairo,4400000.0,,,3.0,2.0,Not Mentioned,1,Pool,"Garden, Pool",2,0
Land,New Cairo,8000000.0,,,,3.0,Not Mentioned,1,Garden,,0,0
Apartment,New Cairo,10000000.0,70921.98581560283,141.0,2.0,2.0,Not Mentioned,1,Garden,,0,0
Commercial,New Cairo,3300000.0,18644.06779661017,177.0,3.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Commercial,New Cairo,3180000.0,,,,2.0,Not Mentioned,1,Pool,Pool,1,0
Commercial,New Capital,2499000.0,,,1.0,,Ground/Basement,1,Pool,"Pool, Parking",2,1
Land,Madinaty,8550000.0,59375.0,144.0,2.0,3.0,Typical Floor,1,Garden,,0,1
Apartment,New Capital,3313000.0,,,3.0,2.0,Not Mentioned,1,Other,,0,1
Villa,New Cairo,13000000.0,,,3.0,3.0,Last Floor/Roof,1,Pool,"Security, Pool, Parking",3,0
Apartment,Rehab,5100000.0,46788.99082568807,109.0,2.0,,Not Mentioned,1,Garden,"Elevator, Garden",2,0
Land,New Cairo,10831300.0,95852.21238938053,113.0,2.0,3.0,Not Mentioned,1,Garden,Garden,1,0
Apartment,Other,4200000.0,32307.69230769231,130.0,2.0,2.0,Not Mentioned,1,Garden,"Elevator, Garden",2,0
Land,New Cairo,6000000.0,73170.73170731707,82.0,2.0,2.0,Not Mentioned,1,Garden,,0,0
Apartment,Other,8370000.0,,,3.0,3.0,Not Mentioned,0,Garden,,0,1
Apartment,New Cairo,4225000.0,24005.68181818182,176.0,3.0,2.0,Not Mentioned,1,Main Street,,0,1
Land,New Cairo,10000000.0,90909.09090909091,110.0,,,Not Mentioned,1,Garden,,0,1
Commercial,Madinaty,2695000.0,35000.0,77.0,,,Ground/Basement,1,Pool,"Security, Pool, Parking",3,0
Villa,New Cairo,7000000.0,,,,,Not Mentioned,1,Other,,0,0
Land,Shorouk,8000000.0,,,,,Not Mentioned,1,Garden,"Elevator, Security, Parking",3,0
Commercial,Madinaty,4200000.0,35000.0,120.0,,,Ground/Basement,1,Pool,"Security, Pool, Parking",3,0
Apartment,New Capital,3311000.0,36788.88888888889,90.0,2.0,2.0,Not Mentioned,1,Other,,0,1
Apartment,Other,6900000.0,35384.61538461538,195.0,3.0,3.0,Not Mentioned,1,Garden,,0,1
Land,Madinaty,5400000.0,,,,,Not Mentioned,1,Garden,,0,1
Building,Other,3600000.0,30000.0,120.0,2.0,1.0,Not Mentioned,1,Garden,"Elevator, Security, Garden",3,0
Apartment,Sheikh Zayed,8872000.0,,,1.0,1.0,Not Mentioned,1,Garden,Garden,1,1
Commercial,Madinaty,2800000.0,17500.0,160.0,3.0,3.0,Not Mentioned,1,Garden,Garden,1,1
Villa,New Cairo,8500000.0,44736.84210526316,190.0,4.0,3.0,Ground/Basement,1,Garden,"Garden, Electricity Meter, Water Meter, Natural Gas",4,0
Villa,New Cairo,7250000.0,,,3.0,2.0,First Floor,1,Garden,"Elevator, Security, Garden",3,1
Apartment,New Cairo,7300000.0,47096.77419354839,155.0,2.0,2.0,Last Floor/Roof,1,Pool,Pool,1,0
Apartment,Rehab,7500000.0,,,,,Not Mentioned,1,Other,,0,0
Studio,Madinaty,3600000.0,,,,,Not Mentioned,1,Club,,0,0
Villa,Other,7800000.0,36279.06976744186,215.0,3.0,2.0,First Floor,1,Other,,0,0
Apartment,New Cairo,3850000.0,20810.81081081081,185.0,3.0,,First Floor,1,Garden,"Elevator, Parking",2,0
Commercial,Other,8000000.0,,,3.0,3.0,First Floor,1,Garden,"Elevator, Garden",2,0
Duplex,New Cairo,4650000.0,232500.0,20.0,2.0,2.0,Ground/Basement,1,Garden,"Security, Garden, Electricity Meter",3,1
Penthouse,New Cairo,16045000.0,93830.40935672514,171.0,3.0,3.0,Last Floor/Roof,1,Club,,0,0
Apartment,Shorouk,2250000.0,14516.129032258064,155.0,3.0,2.0,Not Mentioned,1,Back,,0,0
Land,Nasr City,7000000.0,,,,2.0,Not Mentioned,1,Main Street,Elevator,1,0
Villa,New Cairo,11500000.0,,,2.0,3.0,Last Floor/Roof,1,Garden,Security,1,0
Apartment,Madinaty,9000000.0,51428.57142857143,175.0,3.0,3.0,Typical Floor,1,Garden,Garden,1,0
Building,Other,10500000.0,,,3.0,2.0,First Floor,1,Garden,"Garden, Balcony, Electricity Meter",3,0
Duplex,Heliopolis,11500000.0,46938.77551020408,245.0,,3.0,Not Mentioned,1,Garden,Garden,1,1
Studio,Other,4000000.0,,,,,Not Mentioned,1,Garden,Security,1,0
Apartment,Other,15604681.0,,,,,Not Mentioned,1,Other,,0,0
Apartment,Madinaty,7750000.0,63008.13008130081,123.0,,,Not Mentioned,1,Other,,0,1
Roof,New Cairo,6500000.0,,,,3.0,Last Floor/Roof,0,Other,,0,0
Apartment,Sheikh Zayed,15136000.0,,,3.0,3.0,First Floor,1,Garden,Garden,1,1
Apartment,Other,6500000.0,,,3.0,2.0,Not Mentioned,1,Garden,Parking,1,0
Apartment,Madinaty,5300000.0,,,2.0,2.0,First Floor,1,Other,,0,0
Apartment,Rehab,6800000.0,40476.19047619047,168.0,3.0,3.0,Not Mentioned,1,Other,,0,0
Land,New Cairo,9700000.0,,,3.0,3.0,Not Mentioned,1,Garden,,0,1
Duplex,New Cairo,14500000.0,47231.27035830619,307.0,,,Ground/Basement,1,Pool,Pool,1,0
Apartment,New Cairo,12996000.0,,,2.0,,Not Mentioned,1,Club,Security,1,0
Villa,Madinaty,10200000.0,58285.71428571428,175.0,,,Not Mentioned,1,Other,,0,1
Apartment,New Cairo,9825000.0,,,2.0,2.0,Not Mentioned,1,Club,,0,0
Roof,Other,18700000.0,,,4.0,4.0,First Floor,1,Garden,,0,0
Commercial,New Capital,3690000.0,,,,,Ground/Basement,1,Club,,0,1
Penthouse,New Cairo,8500000.0,50898.203592814374,167.0,2.0,2.0,Not Mentioned,0,Garden,,0,0
Apartment,New Cairo,16966000.0,,,3.0,3.0,Not Mentioned,1,Other,,0,0
Office,Madinaty,4300000.0,47777.77777777778,90.0,2.0,1.0,First Floor,1,Other,Elevator,1,0
Apartment,Sheikh Zayed,10313000.0,,,2.0,2.0,First Floor,1,Garden,Garden,1,1
Villa,Other,5500000.0,23305.084745762713,236.0,,3.0,Not Mentioned,1,Other,Electricity Meter,1,1
Apartment,Madinaty,7500000.0,70093.45794392523,107.0,3.0,2.0,First Floor,1,Corner,,0,1
Studio,New Cairo,1500000.0,37500.0,40.0,,,Not Mentioned,1,Garden,Garden,1,0
Apartment,Other,1850000.0,,,,,First Floor,1,Other,,0,0
Building,Other,5375000.0,,,,,First Floor,1,Other,,0,1
Office,Madinaty,8000000.0,727272.7272727273,11.0,3.0,3.0,First Floor,1,Garden,Garden,1,0
Apartment,New Cairo,17000000.0,111111.11111111111,153.0,3.0,3.0,Not Mentioned,1,Other,"Electricity Meter, Natural Gas",2,1
Apartment,Other,7865000.0,,,2.0,2.0,First Floor,1,Other,,0,1
Apartment,Madinaty,5000000.0,50000.0,100.0,2.0,2.0,Typical Floor,1,Garden,,0,1
Apartment,Other,7350000.0,,,3.0,3.0,Not Mentioned,0,Garden,,0,0
Apartment,Madinaty,5000000.0,47169.811320754714,106.0,,,Not Mentioned,1,Other,,0,0
Office,Madinaty,10400000.0,58426.96629213483,178.0,3.0,3.0,Not Mentioned,1,Other,,0,0
Apartment,New Capital,3700000.0,,,,,Not Mentioned,1,Garden,Garden,1,1
Villa,Sheikh Zayed,11600000.0,,,,3.0,Not Mentioned,1,Other,,0,1
Apartment,Madinaty,3600000.0,,,3.0,2.0,Ground/Basement,1,Other,Electricity Meter,1,0
Apartment,Other,12075000.0,,,2.0,2.0,Not Mentioned,1,Lake,,0,0
Apartment,Madinaty,3650000.0,56153.846153846156,65.0,2.0,1.0,Not Mentioned,1,Garden,Balcony,1,0
Villa,New Cairo,12120000.0,,,3.0,3.0,Not Mentioned,1,Garden,Security,1,1
Duplex,New Cairo,7780000.0,,,4.0,3.0,First Floor,1,Garden,,0,1
Office,Madinaty,3650000.0,243333.33333333334,15.0,2.0,2.0,First Floor,1,Other,,0,1
Apartment,Madinaty,5200000.0,54166.666666666664,96.0,2.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Apartment,New Cairo,6515000.0,39484.84848484849,165.0,3.0,3.0,Not Mentioned,1,Other,,0,0
Office,Rehab,7700000.0,,,3.0,,First Floor,1,Garden,Garden,1,0
Apartment,Madinaty,5000000.0,,,,,Not Mentioned,1,Other,,0,1
Apartment,New Cairo,6254304.0,43133.13103448276,145.0,3.0,3.0,Not Mentioned,1,Other,,0,0
Studio,Madinaty,3400000.0,59649.12280701754,57.0,1.0,1.0,Ground/Basement,1,Club,Security,1,1
Apartment,Other,14000000.0,97222.22222222222,144.0,,2.0,Not Mentioned,1,Lake,,0,0
Roof,Other,3700000.0,23125.0,160.0,,,First Floor,1,Garden,Garden,1,1
Apartment,Madinaty,11200000.0,,,,,Not Mentioned,1,Garden,Garden,1,0
Apartment,Madinaty,12500000.0,59241.70616113744,211.0,3.0,3.0,First Floor,1,Garden,"Garden, Balcony, Electricity Meter",3,0
Villa,Other,6300000.0,28000.0,225.0,3.0,2.0,Last Floor/Roof,1,Other,Elevator,1,0
Commercial,Other,3500000.0,25925.925925925927,135.0,3.0,1.0,First Floor,1,Other,Elevator,1,0
Apartment,Madinaty,3850000.0,55000.0,70.0,2.0,1.0,First Floor,1,Garden,,0,0
Apartment,Madinaty,3700000.0,47435.89743589744,78.0,2.0,1.0,Not Mentioned,1,Other,,0,0
Duplex,New Cairo,9017332.0,38371.62553191489,235.0,3.0,4.0,Not Mentioned,1,Other,,0,0
Villa,New Cairo,10500000.0,,,3.0,3.0,Ground/Basement,1,Garden,"Garden, Electricity Meter, Natural Gas",3,0
Apartment,Rehab,7700000.0,,,3.0,2.0,Not Mentioned,1,Garden,"Elevator, Garden",2,0
Apartment,New Capital,9731000.0,59335.365853658535,164.0,3.0,3.0,Not Mentioned,1,Other,"Electricity Meter, Natural Gas",2,1
Apartment,Madinaty,5850000.0,60937.5,96.0,2.0,2.0,Not Mentioned,1,Garden,Garden,1,0
Apartment,Madinaty,8000000.0,,,3.0,3.0,Not Mentioned,1,Garden,,0,1
Villa,New Capital,3900000.0,,,3.0,2.0,Not Mentioned,1,Garden,,0,1
Apartment,New Cairo,8300000.0,,,2.0,2.0,Not Mentioned,1,Other,,0,0
Land,New Cairo,5600000.0,28000.0,200.0,,2.0,First Floor,1,Other,,0,0
Land,New Cairo,13440000.0,80000.0,168.0,3.0,3.0,Not Mentioned,1,Garden,,0,1
Building,Madinaty,9500000.0,57575.757575757576,165.0,,,First Floor,1,Garden,Garden,1,1
Commercial,Madinaty,1800000.0,,,,2.0,Not Mentioned,1,Club,,0,0
Apartment,Other,11000000.0,,,3.0,3.0,Not Mentioned,1,Corner,,0,1
Apartment,New Cairo,11500000.0,71875.0,160.0,3.0,3.0,Not Mentioned,1,Lake,,0,0
Apartment,Madinaty,3930000.0,,,,,Not Mentioned,1,Other,,0,0
Villa,Rehab,13875500.0,73028.94736842105,190.0,3.0,3.0,First Floor,1,Garden,Garden,1,0
Land,Other,2000000.0,25000.0,80.0,2.0,1.0,Ground/Basement,1,Other,Elevator,1,0
Commercial,Other,1550000.0,,,,,Ground/Basement,1,Other,,0,0
Apartment,Madinaty,2600000.0,,,,1.0,Not Mentioned,1,Corner,,0,1
Shop,New Cairo,2400000.0,,,,1.0,First Floor,1,Garden,,0,1
Office,Madinaty,4000000.0,41666.666666666664,96.0,2.0,2.0,First Floor,0,Main Street,,0,0
Apartment,New Cairo,11200000.0,,,3.0,2.0,Not Mentioned,1,Other,,0,1
Apartment,Other,5000000.0,,,2.0,2.0,Ground/Basement,1,Club,,0,1
Apartment,New Cairo,4950000.0,27500.0,180.0,3.0,3.0,Not Mentioned,1,Garden,"Elevator, Garden",2,0
Apartment,Madinaty,5500000.0,57291.666666666664,96.0,2.0,1.0,Ground/Basement,1,Garden,Garden,1,1
Duplex,New Cairo,8000000.0,,,4.0,3.0,Ground/Basement,1,Garden,Garden,1,1
Apartment,New Capital,3800000.0,,,3.0,3.0,Not Mentioned,1,Garden,Garden,1,1
Apartment,Madinaty,11200000.0,,,3.0,3.0,Not Mentioned,1,Garden,Garden,1,0
Apartment,Madinaty,7000000.0,83333.33333333333,84.0,,,First Floor,1,Club,,0,0
Apartment,Other,6800000.0,42500.0,160.0,,3.0,Not Mentioned,1,Club,Elevator,1,0
Apartment,Madinaty,7000000.0,,,3.0,2.0,Not Mentioned,1,Garden,,0,1
Apartment,Madinaty,6000000.0,,,,,Not Mentioned,1,Corner,,0,1
