Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Finish,View,Amenities,Amenities_Count,Is_Installments
Apartment,cairo new cairo compounds kmbwnd kryk twn il cazar,12250000.0,72059.0,170.0,3.0,3.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Swimming Pool, Balcony",5,1
Duplex,cairo heliopolis compounds stoda residence il cazar,5234324.0,21810.0,240.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Duplex,cairo heliopolis compounds stoda residence il cazar,17566546.0,79848.0,220.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Apartment,cairo new cairo bait el watan eighth neighborhood,5535000.0,27000.0,205.0,3.0,3.0,,1,Main Street,Balcony,1,1
Apartment,alexandria saba basha khalil motran st,6500000.0,31707.0,205.0,4.0,3.0,1.0,1,Main Street,,0,0
Apartment,cairo 6th of october compounds murooj,6450000.0,37069.0,174.0,3.0,3.0,3.0,1,Main Street,,0,0
Apartment,cairo 6th of october el ahyaa neighborhood 7th mecca el mokarrama st,2450000.0,20248.0,121.0,3.0,1.0,4.0,1,Main Street,,0,0
Apartment,cairo 6th of october hadaeq october compounds el fardoos city,3950000.0,20573.0,192.0,3.0,2.0,4.0,1,Main Street,,0,0
Apartment,gharbia el mahallah el kubra el mahalah el kobra city gamal abd el nasir st,1250000.0,10417.0,120.0,2.0,1.0,10.0,1,Side Street,,0,0
Duplex,cairo mokattam el hadabah el wosta 7th zone street 33,5000000.0,21277.0,235.0,3.0,2.0,0.0,1,Main Street,,0,0
Apartment,cairo el shorouk compounds aljar british district compound,6245000.0,50363.0,124.0,2.0,2.0,2.0,1,Garden,"Elevator, Security, Swimming Pool, Garden, Balcony",5,1
Apartment,cairo el haram el msaha,670000.0,8933.0,75.0,2.0,1.0,1.0,1,Side Street,"Water Meter, Natural Gas, Swimming Pool, Balcony",4,0
Villa,cairo new cairo compounds sarai esse residence sarai,14750000.0,98333.0,150.0,3.0,3.0,,1,Garden,"Water Meter, Security, Swimming Pool, Garden, Balcony",5,1
Apartment,alexandria roshdy roushdy st,8200000.0,46857.0,175.0,3.0,2.0,5.0,1,Main Street,,0,0
Duplex,cairo 6th of october compounds murooj,8300000.0,31321.0,265.0,3.0,3.0,1.0,1,Main Street,,0,0
Apartment,cairo new administrative capital r8 euphoria queen land compound,4835306.0,33119.0,146.0,3.0,3.0,8.0,1,Main Street,"Elevator, Security, Garden, Balcony",4,1
Apartment,cairo 6th of october el ahyaa neighborhood 4th writers union rd,3750000.0,23438.0,160.0,3.0,3.0,3.0,1,Main Street,"Water Meter, Garden",2,0
Apartment,cairo new cairo compounds jadie residence concrete,3240000.0,45000.0,72.0,2.0,1.0,1.0,1,Garden,Garden,1,1
Apartment,cairo new cairo lrhb city phase 1 mahmoud sami al baroudi st,7500000.0,55147.0,136.0,3.0,3.0,1.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo new cairo lrhb city phase 5 talaat mostafa st,5250000.0,58333.0,90.0,2.0,1.0,5.0,1,Other,,0,0
Apartment,cairo new cairo el lotus lotus north lmntq lthny llwts lshmly,6000000.0,36364.0,165.0,3.0,2.0,4.0,1,Main Street,,0,0
Duplex,cairo new cairo compounds sarai esse residence sarai,14000000.0,66038.0,212.0,4.0,4.0,1.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Apartment,alexandria sporting abou quer st,6500000.0,20313.0,320.0,4.0,4.0,1.0,1,Main Street,,0,0
Apartment,cairo 6th of october el ahyaa neighborhood 2nd,3350000.0,21613.0,155.0,3.0,2.0,1.0,1,Main Street,,0,0
Apartment,cairo 6th of october new october,1850000.0,11935.0,155.0,3.0,2.0,1.0,1,Main Street,Garden,1,0
Apartment,cairo 6th of october ganob el ahyaaa hay el andalous,1950000.0,15600.0,125.0,2.0,2.0,1.0,1,Main Street,,0,0
Duplex,cairo heliopolis compounds stoda residence il cazar,10678665.0,38832.0,275.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Apartment,cairo new cairo new narges,5600000.0,35000.0,160.0,3.0,2.0,1.0,1,Garden,Garden,1,1
Duplex,cairo new cairo compounds el mostashareen compound,6000000.0,16667.0,360.0,3.0,3.0,0.0,1,Corner,,0,0
Apartment,cairo new cairo lrhb city phase 2 abd el rahman ibn ouf st,7800000.0,50323.0,155.0,3.0,3.0,1.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo manial manial st,6800000.0,34000.0,200.0,4.0,2.0,5.0,1,Main Street,,0,0
Duplex,cairo 6th of october compounds murooj,11500000.0,54245.0,212.0,3.0,3.0,1.0,1,Main Street,Garden,1,0
Duplex,cairo heliopolis compounds stoda residence il cazar,9257476.0,40250.0,230.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Apartment,cairo new cairo el yassamin el yasmeen 5 abou obaida ibn el garah st,7750000.0,35227.0,220.0,3.0,3.0,1.0,1,Side Street,,0,1
Duplex,cairo heliopolis compounds stoda residence il cazar,8546456.0,34883.0,245.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Duplex,cairo heliopolis compounds stoda residence il cazar,9786554.0,34339.0,285.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Duplex,cairo heliopolis compounds stoda residence il cazar,9367656.0,32869.0,285.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Duplex,cairo heliopolis compounds stoda residence il cazar,10676767.0,42707.0,250.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Duplex,cairo heliopolis compounds stoda residence il cazar,10678667.0,41072.0,260.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Duplex,cairo heliopolis compounds stoda residence il cazar,9465767.0,32087.0,295.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Duplex,cairo 6th of october compounds murooj,10500000.0,39326.0,267.0,3.0,3.0,1.0,1,Main Street,,0,0
Apartment,alexandria sporting abou quer st,4500000.0,18000.0,250.0,4.0,1.0,1.0,1,Main Street,,0,0
Villa,cairo new cairo el diplomaseen,42000000.0,42000.0,1000.0,8.0,6.0,,1,Side Street,"Water Meter, Security, Swimming Pool, Balcony",4,0
Apartment,cairo new cairo compounds ninety avenue,12100000.0,65054.0,186.0,3.0,2.0,5.0,1,Other,Garden,1,1
Apartment,cairo 6th of october el ahyaa neighborhood 4th writers union rd,3750000.0,23438.0,160.0,3.0,3.0,3.0,1,Main Street,"Elevator, Water Meter",2,0
Apartment,cairo el sheikh zayed city compounds,4149881.0,38425.0,108.0,2.0,1.0,1.0,1,Garden,Garden,1,1
Apartment,cairo new cairo lrhb city phase 5 talaat mostafa st,5500000.0,61111.0,90.0,2.0,1.0,4.0,1,Other,,0,0
Apartment,cairo new cairo bait el watan shml byt lwtn,3504000.0,25029.0,140.0,3.0,2.0,0.0,1,Side Street,Garden,1,1
Apartment,alexandria kafr abdo kafr abdou st,9000000.0,50000.0,180.0,3.0,3.0,7.0,1,Main Street,,0,0
Apartment,monufia shibin el kom shebeen el kom city,750000.0,10000.0,75.0,3.0,1.0,3.0,1,Main Street,"Water Meter, Natural Gas, Security, Balcony",4,0
Villa,dakahlia new mansoura city zhy syty ydj,10300000.0,28611.0,360.0,5.0,5.0,,1,,,0,0
Villa,cairo 6th of october compounds murooj,11000000.0,42308.0,260.0,3.0,3.0,1.0,1,Main Street,,0,0
Apartment,alexandria camp cesar el gaish rd,2700000.0,33750.0,80.0,2.0,1.0,2.0,1,Main Street,,0,0
Apartment,cairo new cairo compounds gardenia hights abo el hawl abo el hawl 2,3800000.0,21111.0,180.0,3.0,2.0,0.0,1,Garden,Garden,1,0
Apartment,cairo 6th of october compounds murooj,6750000.0,45918.0,147.0,3.0,2.0,3.0,1,Main Street,,0,0
Apartment,alexandria lsywf ahmed ryad tork st,3100000.0,26957.0,115.0,3.0,1.0,7.0,1,Main Street,,0,0
Apartment,cairo 6th of october hadaeq october compounds el fardous gardens,4650000.0,25135.0,185.0,3.0,2.0,2.0,1,Main Street,Garden,1,0
Apartment,cairo 6th of october hadaeq october compounds djlh blmz m mr lmrshdy,1350000.0,16875.0,80.0,2.0,1.0,2.0,1,Main Street,,0,0
Villa,cairo new cairo lrhb city mtdd lrhb phase 9,40000000.0,105263.0,380.0,6.0,6.0,,1,Garden,Garden,1,0
Apartment,cairo 6th of october el ahyaa neighborhood 4th writers union rd,3750000.0,23438.0,160.0,3.0,3.0,3.0,1,Main Street,"Elevator, Water Meter",2,0
Apartment,cairo new cairo el lotus lotus south,4500000.0,31250.0,144.0,3.0,2.0,2.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Chalet,damietta mdyn dmyt ljdyd mntq lshlyht lmrhl 2,9500000.0,29688.0,320.0,6.0,2.0,3.0,1,Main Street,,0,0
Apartment,cairo mokattam el hadabah el wosta el mantaqa el olaa el hadaba al wosta road,2850000.0,19655.0,145.0,3.0,2.0,1.0,1,Main Street,,0,0
Duplex,cairo new cairo compounds trio gardens,10678667.0,38832.0,275.0,4.0,3.0,2.0,1,Garden,Garden,1,1
Apartment,cairo new cairo compounds sephora heights,12000000.0,63492.0,189.0,3.0,2.0,1.0,1,Pool,"Elevator, Water Meter, Security, Swimming Pool, Balcony",5,0
Apartment,cairo new cairo hy skn ljm lmryky,6600000.0,30000.0,220.0,4.0,3.0,4.0,1,Side Street,,0,0
Apartment,alexandria el asafra l sfr bhry,3100000.0,22963.0,135.0,3.0,2.0,13.0,1,Main Street,,0,0
Land,cairo 6th of october new october,7600000.0,16889.0,450.0,,,,1,Corner,,0,0
Chalet,north coast new alamein mntj t l lmyn ljdyd villar village el dewan,2926000.0,52250.0,56.0,1.0,1.0,1.0,1,Main Street,,0,1
Villa,cairo new cairo el ahyaa first neighborhood no 25,14500000.0,29000.0,500.0,5.0,4.0,,1,Corner,,0,0
Apartment,cairo el sheikh zayed city lshykh zyd ljdyd kmbwnd jynst mkn llttwyr l qry,4423200.0,38131.0,116.0,3.0,2.0,2.0,1,Garden,Garden,1,1
Apartment,cairo 6th of october el ahyaa neighborhood 2nd divided from al kafrawei st,3280000.0,24296.0,135.0,3.0,2.0,1.0,1,Main Street,,0,0
Roof,cairo new cairo lrhb city mtdd lrhb phase 10 farouk el baz st,48000000.0,109840.0,437.0,6.0,7.0,,1,Garden,"Elevator, Swimming Pool, Garden",3,0
Apartment,cairo new cairo madinaty eleventh zone buildings madinaty b 11,7300000.0,66972.0,109.0,3.0,2.0,1.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Duplex,cairo new cairo compounds trio gardens,9345765.0,31257.0,299.0,4.0,3.0,2.0,1,Garden,Garden,1,1
Apartment,cairo new cairo first settlement neighbourhood 10 el shaheed abdul fattah ahmed st,7000000.0,28000.0,250.0,3.0,2.0,1.0,1,Side Street,"Water Meter, Natural Gas, Balcony",3,0
Apartment,cairo new cairo el ahyaa third neighborhood street 16,7600000.0,42222.0,180.0,3.0,2.0,2.0,1,Side Street,"Water Meter, Natural Gas, Balcony",3,0
Villa,cairo el sheikh zayed city compounds el khamayel,25000000.0,50000.0,500.0,6.0,5.0,,1,Side Street,,0,0
Villa,cairo new cairo el banafsg el banafsag villas,8000000.0,40000.0,200.0,3.0,2.0,,1,Garden,Garden,1,0
Apartment,cairo new cairo compounds jyd,5800000.0,37419.0,155.0,3.0,3.0,2.0,1,Side Street,"Water Meter, Balcony",2,0
Apartment,cairo new cairo madinaty twelfth zone buildings madinaty b 12,4550000.0,62329.0,73.0,2.0,1.0,2.0,1,Main Street,,0,0
Apartment,cairo new cairo el narges el narges 5 samira moussa st,6850000.0,33415.0,205.0,3.0,2.0,1.0,1,Side Street,"Elevator, Parking, Balcony",3,0
Apartment,alexandria mostafa kamel area,6200000.0,49600.0,125.0,3.0,2.0,3.0,1,Main Street,,0,0
Apartment,cairo new cairo dar misr dar misr el andalous,3800000.0,25333.0,150.0,3.0,2.0,1.0,1,Main Street,,0,0
Apartment,cairo new cairo madinaty twelfth zone buildings madinaty b 12,6000000.0,81081.0,74.0,2.0,1.0,1.0,1,Garden,"Water Meter, Security, Parking, Garden, Balcony",5,1
Apartment,cairo new cairo el lotus lotus south,4000000.0,19048.0,210.0,3.0,2.0,5.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo new cairo lrhb city phase 2 saed ibn mouaaz st,6800000.0,42500.0,160.0,3.0,3.0,4.0,1,Garden,"Elevator, Water Meter, Security, Swimming Pool, Garden, Balcony",6,0
Apartment,cairo new cairo compounds el patio 7,6100000.0,43571.0,140.0,3.0,2.0,1.0,1,Garden,"Elevator, Water Meter, Security, Garden",4,1
Apartment,cairo new cairo madinaty eighth zone buildings madinaty b 8,4788000.0,37406.0,128.0,3.0,3.0,1.0,1,Main Street,"Security, Parking, Balcony",3,1
Chalet,ain elsokhna tryq l yn lskhn lz frn,3200000.0,29091.0,110.0,2.0,2.0,2.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo new cairo compounds el patio 7,4700000.0,43519.0,108.0,2.0,2.0,2.0,1,Side Street,"Elevator, Water Meter, Security, Balcony",4,1
Apartment,cairo new cairo compounds el patio 7,3100000.0,44928.0,69.0,1.0,1.0,1.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Roof,cairo new cairo el lotus lotus south,7500000.0,25862.0,290.0,4.0,3.0,5.0,1,Main Street,"Elevator, Water Meter, Parking, Balcony",4,0
Land,cairo 6th of october bait el watan byt lwtn ltkmyly,10000000.0,18182.0,550.0,,,,1,Corner,,0,0
Apartment,cairo new cairo compounds dar misr el koronfel,3950000.0,30385.0,130.0,3.0,2.0,2.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Commercial,cairo 6th of october bait el watan byt lwtn lhy lts,114000000.0,60000.0,1900.0,,,,1,Main Street,,0,0
Land,cairo 6th of october bait el watan,25500000.0,46364.0,550.0,,,,1,Main Street,,0,1
Land,cairo 6th of october bait el watan,25500000.0,46364.0,550.0,,,,1,Main Street,,0,1
Land,cairo 6th of october bait el watan,25500000.0,46364.0,550.0,,,,1,Main Street,,0,1
Land,cairo 6th of october hadaeq october mosalsal 3,9500000.0,21111.0,450.0,,,,1,Main Street,,0,0
Land,cairo 6th of october bait el watan byt lwtn ltkmyly,19000000.0,26027.0,730.0,,,,1,Main Street,,0,0
Land,cairo 6th of october bait el watan bait el watan el asasy,12000000.0,24000.0,500.0,,,,1,Main Street,,0,1
Land,cairo 6th of october bait el watan bait el watan el asasy,13000000.0,26000.0,500.0,,,,1,Main Street,,0,1
Land,cairo 6th of october bait el watan bait el watan el asasy,14500000.0,29000.0,500.0,,,,1,Main Street,,0,1
Apartment,cairo new cairo el narges el narges 8 omar makram street,8000000.0,29091.0,275.0,3.0,3.0,0.0,1,Garden,"Water Meter, Security, Garden, Balcony",4,1
Apartment,cairo new cairo compounds garden heights compound,5300000.0,29121.0,182.0,3.0,2.0,3.0,1,Side Street,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo el haram shareaa el haram,4500000.0,27273.0,165.0,3.0,3.0,2.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo new cairo el narges el narges omarat mohamed sabry abu alam st,5700000.0,38000.0,150.0,3.0,2.0,4.0,1,Main Street,,0,0
Apartment,cairo faisal awel faisal,1200000.0,10000.0,120.0,2.0,1.0,,1,Side Street,Balcony,1,0
Apartment,cairo mokattam compounds the novelist compound ghoneim,6256250.0,54879.0,114.0,2.0,2.0,,1,Lake,Balcony,1,1
Duplex,cairo new cairo ganob el akadamiya south academy g sedki suliman st,10000000.0,22222.0,450.0,5.0,3.0,0.0,1,Garden,"Natural Gas, Security, Garden, Balcony",4,0
Apartment,ismailia ismailia city ismailia city,1375000.0,13614.0,101.0,3.0,1.0,5.0,1,Club,,0,0
Apartment,cairo new cairo el lotus lotus north lmntq lthlth llwts lshmly,5200000.0,26000.0,200.0,4.0,3.0,3.0,1,Side Street,"Elevator, Water Meter, Balcony",3,0
Apartment,cairo new cairo compounds loaloat new cairo,2000000.0,14599.0,137.0,2.0,1.0,1.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo new cairo el narges el narges omarat mohamed sabry abu alam st,6250000.0,34722.0,180.0,3.0,2.0,2.0,1,Side Street,"Elevator, Water Meter, Natural Gas, Balcony",4,0
Apartment,cairo new cairo compounds el masrawiyeh,9000000.0,38298.0,235.0,4.0,2.0,4.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Chalet,damietta mdyn dmyt ljdyd mntq lshlyht lmrhl 2,13000000.0,40625.0,320.0,5.0,2.0,3.0,1,Main Street,"Water Meter, Garden, Balcony",3,1
Apartment,qina qina city qina city,800000.0,11429.0,70.0,3.0,1.0,0.0,1,Side Street,Garden,1,0
Apartment,qalyubia shubra el khaima shubra el khaima city ahmed oraby st,300000.0,5455.0,55.0,2.0,1.0,1.0,1,Side Street,Natural Gas,1,0
Apartment,sharqia zagazig,2000000.0,12500.0,160.0,3.0,1.0,3.0,1,Side Street,"Water Meter, Natural Gas",2,0
Apartment,el fayoum fayoum damo,400000.0,6667.0,60.0,2.0,1.0,2.0,1,Main Street,,0,0
Apartment,aswan aswan city el sadaqa el gadida,200000.0,2857.0,70.0,2.0,1.0,5.0,1,Side Street,"Water Meter, Natural Gas, Balcony",3,0
Apartment,gharbia tanta lstd stadium rd,6300000.0,21000.0,300.0,3.0,2.0,12.0,1,Main Street,"Elevator, Water Meter, Natural Gas, Security, Balcony",5,0
Apartment,monufia el bagour,900000.0,6923.0,130.0,4.0,1.0,2.0,1,Side Street,"Water Meter, Garden, Balcony",3,0
Apartment,ismailia mostakbal city mubarak housing,2350000.0,19583.0,120.0,3.0,1.0,6.0,1,Side Street,"Elevator, Balcony",2,0
Apartment,sohag mdyn swhj ljdyd lhy lthlth,3300000.0,25385.0,130.0,3.0,2.0,,1,Corner,Balcony,1,0
Apartment,dakahlia mansoura el mansoura city al mashayah al sofleya st,13144000.0,62000.0,212.0,,,,1,Main Street,,0,0
Apartment,qalyubia el khsos izbat el nakhl el farnsawi church st,1500000.0,10345.0,145.0,3.0,3.0,4.0,1,Back,"Elevator, Security",2,1
Apartment,kafr el sheikh burullus baltim,3731000.0,38071.0,98.0,1.0,1.0,2.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Apartment,qina qn ljdyd lhy lwl,1850000.0,13214.0,140.0,3.0,2.0,,1,Main Street,,0,1
Villa,suez el ganain amer village,2800000.0,20000.0,140.0,,,,1,Main Street,,0,0
Apartment,damietta mdyn dmyt damietta city abd el rehem nafea st,2520000.0,31500.0,80.0,2.0,1.0,,1,Main Street,Balcony,1,1
Apartment,sohag hy lkwthr,750000.0,5000.0,150.0,3.0,2.0,,1,Main Street,,0,0
Apartment,port said mdyn bwr s yd hai el arab ard el ezab,2500000.0,25000.0,100.0,3.0,1.0,1.0,1,Main Street,,0,0
Apartment,suez faisal el sabah,2350000.0,17153.0,137.0,3.0,1.0,,1,Back,,0,0
Apartment,sohag akhmim akhmim city,3300000.0,17838.0,185.0,3.0,2.0,,1,Main Street,,0,0
Apartment,beheira damanhour damanhour city ahmed oraby st,4000000.0,25806.0,155.0,4.0,2.0,2.0,1,Corner,"Water Meter, Natural Gas, Balcony",3,0
Apartment,ismailia ismailia city al sharea al sarea,5000000.0,37037.0,135.0,3.0,2.0,5.0,1,Main Street,,0,0
Apartment,cairo new cairo el ahyaa first neighborhood street 1,6100000.0,35882.0,170.0,3.0,2.0,1.0,1,Corner,Garden,1,0
Apartment,cairo new cairo el ahyaa second neighborhood street 1,10500000.0,52500.0,200.0,3.0,3.0,2.0,1,Garden,Garden,1,0
Apartment,cairo new cairo el andalous al andalus 2 el andalus buildings,3850000.0,24063.0,160.0,3.0,2.0,0.0,1,Back,Garden,1,0
Apartment,cairo new cairo el ahyaa second neighborhood street 1,10500000.0,52500.0,200.0,3.0,3.0,2.0,1,Garden,Garden,1,0
Duplex,cairo new cairo el banafsg el banafsag villas,12500000.0,32216.0,388.0,5.0,3.0,1.0,1,Main Street,Garden,1,0
Apartment,cairo elnozha taha hussein st,4200000.0,10500.0,400.0,3.0,2.0,7.0,1,Main Street,,0,0
Apartment,cairo new cairo third settlement sakan masr,2700000.0,23478.0,115.0,3.0,1.0,1.0,1,Main Street,"Water Meter, Natural Gas, Balcony",3,0
Apartment,cairo mokattam lhdb l ly shr 17,3380000.0,20000.0,169.0,2.0,1.0,4.0,1,Main Street,,0,1
Land,cairo 6th of october green belt wadi el nile,599949000.0,9523.0,63000.0,,,,1,Other,,0,0
Apartment,cairo 6th of october new october,2010000.0,14889.0,135.0,3.0,1.0,0.0,1,Main Street,Garden,1,1
Apartment,cairo mokattam lhdb l ly shr 17,3760000.0,20000.0,188.0,3.0,2.0,4.0,1,Main Street,,0,1
Villa,cairo badr city hai el zohour fifth neighborhood hay el koronfil el koronfil villas,7500000.0,31915.0,235.0,4.0,3.0,1.0,1,Garden,Garden,1,1
Apartment,cairo new cairo el andalous al andalus 1,4400000.0,29333.0,150.0,3.0,2.0,3.0,1,Garden,Garden,1,0
Apartment,cairo new cairo compounds el patio vida compound la vista,12800000.0,81013.0,158.0,3.0,2.0,1.0,1,Garden,"Security, Swimming Pool, Garden",3,1
Land,cairo 6th of october bait el watan bait el watan el asasy,21000000.0,23569.0,891.0,,,,1,Corner,,0,0
Roof,cairo new cairo llwts ljdyd,5500000.0,22917.0,240.0,4.0,3.0,5.0,1,Garden,Garden,1,0
Land,cairo 6th of october el ahyaa neighborhood 2nd divided from al kafrawei st,256500000.0,45000.0,5700.0,,,,1,Main Street,,0,0
Villa,cairo el sheikh zayed city compounds kmbwnd fyldj wyst dr llttwyr,150000000.0,75000.0,2000.0,,,,1,Main Street,,0,0
Land,cairo 6th of october bait el watan bait el watan el asasy,21000000.0,23569.0,891.0,,,,1,Corner,,0,0
Land,cairo 6th of october jml bd lnsr,39000000.0,30000.0,1300.0,,,,1,Corner,,0,0
Apartment,cairo new cairo hy skn ljm lmryky,7900000.0,35111.0,225.0,4.0,3.0,0.0,1,Side Street,"Natural Gas, Garden, Balcony",3,0
Apartment,suez el arebaaen 24 october area,1800000.0,14400.0,125.0,3.0,1.0,,1,Main Street,Balcony,1,0
Apartment,cairo 6th of october hadaeq october tryq hmd zwyl,1150000.0,17692.0,65.0,2.0,1.0,3.0,1,Back,,0,0
Studio,cairo 6th of october el ahyaa neighborhood 3rd street 29,650000.0,26000.0,25.0,1.0,1.0,1.0,1,Main Street,Water Meter,1,0
Duplex,cairo new cairo compounds swan lake iris swan lake residence,45700000.0,108038.0,423.0,5.0,5.0,2.0,1,Other,,0,0
Villa,cairo new cairo el ahyaa second neighborhood,42000000.0,24706.0,1700.0,20.0,15.0,,1,Corner,,0,0
Duplex,cairo new cairo el yassamin el yasmeen 7 el shaikh hassan mamoun st,11000000.0,50000.0,220.0,4.0,2.0,2.0,1,Garden,"Water Meter, Natural Gas, Garden, Balcony",4,0
Apartment,cairo el haram el talbya el mostashfa st,1500000.0,11538.0,130.0,3.0,1.0,,1,Main Street,Balcony,1,0
Apartment,cairo new cairo compounds lakeview residence,37799999.0,135000.0,280.0,4.0,4.0,3.0,1,Lake,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,cairo new cairo compounds gardenia hights abo el hawl abo el hawl 3,1800000.0,18947.0,95.0,1.0,2.0,1.0,1,Main Street,Garden,1,0
Apartment,cairo new cairo lmstqbl syty compounds green square,5500000.0,32738.0,168.0,3.0,3.0,4.0,1,Garden,"Elevator, Security, Garden, Balcony",4,0
Apartment,cairo new cairo ganob el akadamiya south academy d khaled ibn el waleed st,8250000.0,41250.0,200.0,3.0,2.0,1.0,1,Garden,"Water Meter, Natural Gas, Garden, Balcony",4,0
Apartment,cairo new cairo compounds el patio oro,10999999.0,52381.0,210.0,3.0,3.0,2.0,1,Garden,Garden,1,0
Apartment,cairo el sheikh zayed city bait el watan phase 7 el takmelya,6120000.0,34000.0,180.0,3.0,3.0,0.0,1,Corner,Garden,1,1
Apartment,cairo new cairo el banafsg el banafsag 3,8500000.0,38636.0,220.0,3.0,2.0,1.0,1,Garden,Garden,1,0
Villa,cairo new cairo compounds kmbwnd dh fyldj blm hylz,9000000.0,60000.0,150.0,2.0,2.0,2.0,1,Garden,Garden,1,0
Apartment,cairo el sheikh zayed city bait el watan phase 7 el takmelya,6630000.0,34000.0,195.0,3.0,3.0,3.0,1,Corner,,0,1
Apartment,cairo new cairo el banafsg el banafsag 7 abdullah mosalamy st,10500000.0,42000.0,250.0,3.0,2.0,1.0,1,Side Street,,0,0
Apartment,cairo new administrative capital mntq lmstthmryn blw fyrt,12000000.0,61224.0,196.0,3.0,3.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Swimming Pool, Balcony",5,1
Villa,cairo el sheikh zayed city lshykh zyd ljdyd,7348000.0,32228.0,228.0,4.0,3.0,,1,Garden,Garden,1,1
Apartment,cairo new cairo compounds the icon gardens compound style home,6300000.0,36000.0,175.0,3.0,2.0,2.0,1,,Garden,1,0
Duplex,cairo new cairo el lotus lotus south,6500000.0,20313.0,320.0,4.0,4.0,0.0,1,Side Street,,0,1
Roof,cairo new cairo compounds kmbwnd fyldj jyt blm hylz,10288888.0,48995.0,210.0,3.0,3.0,3.0,1,Garden,Garden,1,0
Villa,cairo new cairo compounds tiba,32000000.0,84211.0,380.0,5.0,6.0,,1,Garden,Garden,1,0
Apartment,cairo new administrative capital r3 jade park compound city edge,7566000.0,56887.0,133.0,2.0,3.0,3.0,1,Main Street,"Elevator, Natural Gas, Security, Balcony",4,1
Villa,cairo new cairo madinaty lmntq lkhms fylt group 22,22000000.0,115183.0,191.0,3.0,3.0,,1,Garden,Garden,1,0
Villa,cairo new cairo el narges el narges 6 kaeb ebn malek st,7750000.0,38750.0,200.0,3.0,3.0,,1,Corner,,0,0
Villa,cairo el sheikh zayed city compounds,7854000.0,30208.0,260.0,4.0,3.0,,1,Garden,Garden,1,1
Duplex,cairo new cairo el banafsg el banafsag 12,10500000.0,35000.0,300.0,3.0,3.0,0.0,1,Garden,Garden,1,0
Apartment,cairo new cairo compounds el patio oro,8000000.0,62500.0,128.0,2.0,2.0,2.0,1,Garden,Garden,1,0
Apartment,cairo new administrative capital r8 ravie compound captain,7072000.0,34000.0,208.0,3.0,4.0,2.0,1,Main Street,"Elevator, Security, Balcony",3,1
Apartment,cairo new cairo madinaty eighth zone buildings madinaty b 8,10500000.0,61765.0,170.0,170.0,170.0,4.0,1,Garden,"Elevator, Garden",2,0
Roof,cairo new cairo el narges el narges 3 soliman azabi st,5500000.0,26190.0,210.0,3.0,2.0,3.0,1,Garden,Garden,1,0
Villa,cairo new cairo compounds kmbwnd fyldj jyt blm hylz,6200000.0,68889.0,90.0,1.0,1.0,0.0,1,Garden,Garden,1,0
Duplex,cairo new cairo el ahyaa third neighborhood street 16,8000000.0,30189.0,265.0,3.0,3.0,1.0,1,Main Street,Garden,1,0
Penthouse,cairo new cairo compounds kmbwnd fyldj jyt blm hylz,13000000.0,59091.0,220.0,3.0,3.0,3.0,1,Garden,Garden,1,0
Apartment,cairo new administrative capital r7 armonia,5600000.0,47863.0,117.0,2.0,2.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Swimming Pool, Garden, Balcony",6,1
Apartment,cairo new cairo ganob el akadamiya south academy d khaled ibn el waleed st,8250000.0,41250.0,200.0,3.0,2.0,,1,Garden,Garden,1,0
Apartment,cairo new administrative capital r7 armonia,6805799.0,35081.0,194.0,3.0,2.0,5.0,1,Pool,"Elevator, Security, Swimming Pool, Balcony",4,1
